0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,7.0,0,31,0,0,0/31,,,4.43
England,10.0,0,47,2,0,2/47,23.50,30.00,4.70
India,26.0,0,149,4,0,3/38,37.25,39.00,5.73
Kenya,9.0,2,31,1,0,1/31,31.00,54.00,3.44
New Zealand,7.0,1,35,2,0,2/35,17.50,21.00,5.00
South Africa,7.0,0,54,0,0,0/54,,,7.71
Sri Lanka,29.0,0,176,3,0,3/58,58.67,58.00,6.07
West Indies,18.0,3,51,3,0,3/14,17.00,36.00,2.83
Zimbabwe,22.0,0,75,4,0,2/28,18.75,33.00,3.41
Overall (9),135.0,6,649,19,0,3/14,34.16,42.63,4.81
