0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,1,0,51,51,51.00,71.83,1,0
Bay Oval,1,1,0,0,0,0,7,7,7.00,70.00,1,0
Bellerive Oval,1,1,0,1,0,0,139,139,139.00,128.70,0,0
Buffalo Park,1,0,0,0,0,0,0,0,,,0,0
Diamond Oval,2,1,0,0,0,0,14,14,14.00,58.33,1,0
Dubai International Cricket Stadium,3,3,0,0,0,1,11,17,5.67,56.67,2,0
Eden Park,3,3,1,0,0,1,49,94,47.00,142.42,0,0
Edgbaston,3,3,1,0,1,0,75*,130,65.00,78.79,1,0
Green Park,1,1,0,0,0,0,13,13,13.00,59.09,1,0
Hagley Oval,1,1,0,0,0,0,28,28,28.00,71.79,0,0
Harare Sports Club,5,3,1,0,0,1,10*,13,6.50,86.67,6,0
Headingley,1,1,0,0,0,0,11,11,11.00,110.00,2,0
Holkar Cricket Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Kennington Oval,4,4,1,0,1,0,56*,113,37.67,94.96,1,0
Kingsmead,11,11,4,2,2,1,118*,507,72.43,106.96,6,0
Lord's,2,1,0,0,0,0,31,31,31.00,83.78,0,0
MA Chidambaram Stadium,1,1,0,0,0,0,6,6,6.00,50.00,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,1,0,0,0,4*,4,,100.00,0,0
Mangaung Oval,1,1,0,0,1,0,51,51,51.00,164.52,0,0
Manuka Oval,2,2,1,0,0,0,46*,49,49.00,168.97,1,0
Melbourne Cricket Ground,2,2,0,0,0,0,45,67,33.50,79.76,0,0
Newlands,3,3,0,0,0,0,39,68,22.67,80.00,1,0
Optus Stadium,1,1,1,0,0,0,2*,2,,200.00,0,0
Pallekele International Cricket Stadium,5,5,1,0,2,0,85*,162,40.50,110.20,1,0
Queens Sports Club,3,2,1,0,0,0,45,58,58.00,98.31,3,0
R Premadasa Stadium,4,4,2,0,0,1,36*,72,36.00,91.14,1,0
Rangiri Dambulla International Stadium,2,2,0,0,0,0,10,13,6.50,72.22,2,0
Saurashtra Cricket Association Stadium,1,1,0,0,0,0,33,33,33.00,80.49,3,0
Seddon Park,3,3,1,1,0,0,138*,156,78.00,124.80,0,0
Senwes Park,3,2,0,0,0,0,15,20,10.00,68.97,0,0
Sharjah Cricket Stadium,2,2,0,0,0,0,37,52,26.00,68.42,3,0
Sheikh Zayed Stadium,4,3,0,0,0,0,34,45,15.00,84.91,1,0
Shere Bangla National Stadium,2,1,0,0,0,0,9,9,9.00,37.50,0,0
Sir Vivian Richards Stadium,2,2,2,0,0,0,26*,49,,140.00,1,0
Sophia Gardens,3,2,0,0,0,1,38,38,19.00,131.03,0,0
St George's Park,7,6,4,1,1,0,130*,268,134.00,94.37,1,0
SuperSport Park,9,8,2,0,1,1,56*,163,27.17,113.19,7,0
Sydney Cricket Ground,3,2,0,0,0,0,20,25,12.50,89.29,3,0
The Rose Bowl,3,2,1,0,1,0,71*,102,102.00,112.09,1,0
WACA Ground,2,2,1,0,1,0,65,87,87.00,95.60,0,0
Wanderers Stadium,7,6,2,0,0,0,39,101,25.25,123.17,5,0
Wankhede Stadium,1,1,1,0,0,0,22*,22,,183.33,2,0
Westpac Stadium,2,2,0,0,0,0,49,52,26.00,94.55,0,0
Willowmoore Park,3,3,2,0,0,0,33*,67,67.00,121.82,1,0
Windsor Park,2,1,0,0,0,0,5,5,5.00,55.56,0,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,0,44,44,44.00,86.27,0,0
Overall (46),126,110,31,5,12,8,139,3058,38.71,100.13,59,0
