0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,12,11,3,1,2,0,139,420,52.50,101.94,5,0
Bangladesh,3,2,0,0,0,0,44,53,26.50,70.67,0,0
England and Wales,16,13,3,0,3,1,75*,425,42.50,94.24,5,0
India,5,5,1,0,0,1,33,74,18.50,84.09,6,0
New Zealand,10,10,2,1,0,1,138*,337,42.13,114.24,1,0
South Africa,47,41,14,3,5,2,130*,1259,46.63,104.22,22,0
Sri Lanka,12,12,4,0,2,1,85*,251,31.38,101.21,4,0
United Arab Emirates,9,8,0,0,0,1,37,114,14.25,71.70,6,0
West Indies,4,3,2,0,0,0,26*,54,54.00,122.73,1,0
Zimbabwe,8,5,2,0,0,1,45,71,23.67,95.95,9,0
,,,,,,,,,,,,
