0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,13.0,1,56,0,0,,,,4.31
AMI Stadium,8.0,2,36,2,0,2/36,18.00,24.00,4.50
Arun Jaitley Stadium,12.0,0,55,1,0,1/40,55.00,72.00,4.58
Basin Reserve,8.0,1,34,0,0,0/34,,,4.25
Bellerive Oval,7.0,0,40,1,0,1/25,40.00,42.00,5.71
Bourda,5.0,0,27,0,0,0/27,,,5.40
Brisbane Cricket Ground,21.5,0,135,4,0,3/56,33.75,32.75,6.18
Eden Park,9.0,1,37,1,0,1/37,37.00,54.00,4.11
Edgbaston,5.0,0,27,0,0,0/27,,,5.40
Galle International Stadium,15.0,1,46,3,0,2/25,15.33,30.00,3.07
Green Park,3.0,0,26,0,0,0/26,,,8.67
Harare Sports Club,17.0,3,59,4,0,2/25,14.75,25.50,3.47
Headingley,8.0,1,56,0,0,0/56,,,7.00
Kennington Oval,10.0,0,41,1,0,1/41,41.00,60.00,4.10
Kensington Oval,12.0,0,78,1,0,1/49,78.00,72.00,6.50
Lord's,16.0,0,76,3,0,2/17,25.33,32.00,4.75
McLean Park,10.0,0,39,0,0,0/39,,,3.90
Melbourne Cricket Ground,59.0,6,208,8,0,2/25,26.00,44.25,3.53
Nehru Stadium (Kochi),10.0,0,60,0,0,0/60,,,6.00
Old Trafford,15.0,0,53,1,0,1/16,53.00,90.00,3.53
P Sara Oval,7.0,1,36,0,0,0/36,,,5.14
Queen's Park Oval,15.0,2,56,0,0,0/24,,,3.73
Queens Sports Club,5.0,0,30,0,0,0/30,,,6.00
R Premadasa Stadium,16.0,0,73,0,0,0/35,,,4.56
Riverside Ground,10.0,4,25,3,0,3/25,8.33,20.00,2.50
Sardar Patel Stadium,9.5,1,39,3,0,3/39,13.00,19.67,3.97
Sharjah Cricket Stadium,37.3,0,180,4,0,2/40,45.00,56.25,4.80
Sinhalese Sports Club Ground,10.0,4,28,0,0,0/28,,,2.80
Sydney Cricket Ground,65.0,3,224,6,0,1/18,37.33,65.00,3.45
Trent Bridge,2.0,0,8,0,0,0/8,,,4.00
WACA Ground,25.0,0,126,6,0,2/38,21.00,25.00,5.04
Overall (31),466.1,31,2014,52,0,3/25,38.73,53.79,4.32
