0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Dubai International Cricket Stadium,20.0,1,61,7,1,4/25,8.71,17.14,3.05
Harare Sports Club,24.1,1,156,4,0,2/21,39.00,36.25,6.46
ICC Global Cricket Academy,53.0,1,294,9,0,3/54,32.67,35.33,5.55
Old Hararians Sports Club,23.0,1,162,3,0,2/73,54.00,46.00,7.04
Queens Sports Club,10.0,1,56,1,0,1/56,56.00,60.00,5.60
Sheikh Zayed Stadium,27.0,1,112,8,1,4/49,14.00,20.25,4.15
Overall (6),157.1,6,841,32,2,4/25,26.28,29.47,5.35
