0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,20.0,1,102,2,0,1/28,51.00,60.00,5.10
Canada,10.0,0,19,1,0,1/19,19.00,60.00,1.90
England,2.3,1,15,0,0,,,,6.00
Hong Kong,3.0,1,5,0,0,0/5,,,1.67
India,23.0,1,122,4,0,2/41,30.50,34.50,5.30
Kenya,15.0,1,60,1,0,1/26,60.00,90.00,4.00
New Zealand,12.0,0,71,0,0,0/12,,,5.92
Pakistan,20.0,0,118,4,0,3/49,29.50,30.00,5.90
South Africa,31.2,1,173,2,0,2/40,86.50,94.00,5.52
Sri Lanka,52.5,1,292,6,0,2/29,48.67,52.83,5.53
United Arab Emirates,7.4,0,27,2,0,2/27,13.50,23.00,3.52
West Indies,21.0,1,118,2,0,1/3,59.00,63.00,5.62
Zimbabwe,23.4,0,133,0,0,,,,5.62
Overall (13),242.0,8,1255,24,0,3/49,52.29,60.50,5.19
