0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,6,5,2,0,0,0,24,77,25.67,79.38,6,0
Bangladesh,11,11,0,1,2,1,106,417,37.91,85.63,2,0
England and Wales,20,20,2,0,3,1,78,493,27.39,92.67,12,0
India,3,3,0,0,0,2,4,4,1.33,26.67,0,0
Ireland,3,3,0,1,0,1,135,167,55.67,98.24,2,0
New Zealand,3,3,0,1,0,0,102,149,49.67,94.30,1,0
South Africa,3,2,0,0,0,0,33,41,20.50,69.49,0,0
Sri Lanka,35,34,1,2,8,3,116,1173,35.55,100.26,17,3
United Arab Emirates,7,7,0,0,1,0,64,170,24.29,87.18,2,0
West Indies,2,1,0,0,0,0,2,2,2.00,50.00,0,0
Zimbabwe,5,4,0,0,0,0,21,46,11.50,79.31,1,0
,,,,,,,,,,,,
