0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,10.0,0,35,1,0,1/35,35.00,60.00,3.50
Darren Sammy National Cricket Stadium,9.0,0,40,2,0,2/40,20.00,27.00,4.44
Kensington Oval,3.0,0,22,0,0,,,,7.33
Melbourne Cricket Ground,10.0,0,65,1,0,1/65,65.00,60.00,6.50
Nehru Stadium (Kochi),8.2,0,41,0,0,0/41,,,4.92
Providence Stadium,13.0,0,72,1,0,1/34,72.00,78.00,5.54
Queens Sports Club,10.0,1,36,0,0,0/36,,,3.60
Sydney Cricket Ground,10.0,0,55,0,0,0/55,,,5.50
Overall (8),73.2,1,366,5,0,2/40,73.20,88.00,4.99
