0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,26.5,0,125,2,0,2/44,62.50,80.50,4.66
Second,44.0,0,206,5,0,2/28,41.20,52.80,4.68
Overall,70.5,0,331,7,0,2/28,47.29,60.71,4.67
