0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bellerive Oval,2,2,0,0,1,1,70,70,35.00,86.42,4,0
Bert Sutcliffe Oval,1,1,0,0,0,0,31,31,31.00,54.39,1,0
Civil Service Cricket Club,2,2,0,0,0,0,10,11,5.50,45.83,0,0
Grange Cricket Club,1,1,0,0,0,1,0,0,0.00,,1,0
Hagley Oval,3,3,0,0,0,0,40,50,16.67,84.75,1,0
ICC Global Cricket Academy,1,0,0,0,0,0,0,0,,,0,0
Mannofield Park,2,2,0,0,0,0,10,17,8.50,32.69,1,0
Sheikh Zayed Stadium,1,1,0,0,0,0,2,2,2.00,18.18,0,0
The Village,3,2,0,0,0,0,23,30,15.00,54.55,0,0
Overall (9),16,14,0,0,1,2,70,211,15.07,61.34,8,0
