0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Eden Park,5.0,0,21,1,0,1/21,21.00,30.00,4.20
Gaddafi Stadium,17.0,1,108,3,0,2/41,36.00,34.00,6.35
Gymkhana Club Ground,9.0,1,45,0,0,0/8,,,5.00
Harare Sports Club,26.0,1,121,2,0,1/19,60.50,78.00,4.65
Iqbal Stadium,4.0,0,22,1,0,1/22,22.00,24.00,5.50
Marrara Cricket Ground,10.0,0,43,1,0,1/43,43.00,60.00,4.30
McLean Park,9.0,0,69,1,0,1/69,69.00,54.00,7.67
Multan Cricket Stadium,5.0,0,24,0,0,0/24,,,4.80
National Stadium (Karachi),19.4,1,125,3,0,2/51,41.67,39.33,6.36
P Sara Oval,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Punjab Cricket Association IS Bindra Stadium,8.0,0,63,0,0,0/63,,,7.88
R Premadasa Stadium,8.0,1,40,1,0,1/28,40.00,48.00,5.00
Sawai Mansingh Stadium,7.0,0,50,0,0,0/16,,,7.14
Shere Bangla National Stadium,44.1,4,230,8,1,5/42,28.75,33.13,5.21
Zahur Ahmed Chowdhury Stadium,8.0,3,14,0,0,0/2,,,1.75
Overall (15),189.5,12,1017,22,1,5/42,46.23,51.77,5.36
