0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,189.3,12,879,16,0,2/15,54.94,71.06,4.64
England,95.3,1,409,8,0,2/43,51.13,71.63,4.28
India,179.0,5,782,20,1,5/32,39.10,53.70,4.37
Kenya,5.0,0,26,2,0,1/5,13.00,15.00,5.20
Netherlands,3.0,1,3,0,0,0/3,,,1.00
New Zealand,72.0,1,397,9,0,3/26,44.11,48.00,5.51
Pakistan,126.5,5,512,15,0,2/17,34.13,50.73,4.04
Sri Lanka,76.4,3,328,11,0,2/21,29.82,41.82,4.28
United Arab Emirates,4.0,0,17,0,0,0/17,,,4.25
West Indies,84.3,4,387,19,0,3/10,20.37,26.68,4.58
Zimbabwe,56.5,1,226,14,1,4/33,16.14,24.36,3.98
Overall (11),892.5,33,3966,114,2,5/32,34.79,46.99,4.44
