0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bellerive Oval,3.0,0,18,0,0,0/18,,,6.00
Buffalo Park,3.0,0,18,2,0,2/18,9.00,9.00,6.00
Kennington Oval,8.0,0,54,0,0,0/16,,,6.75
Kingsmead,2.0,0,20,0,0,0/20,,,10.00
Lord's,4.0,0,22,1,0,1/22,22.00,24.00,5.50
Overall (5),20.0,0,132,3,0,2/18,44.00,40.00,6.60
