0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,22/10/2017,Bangladesh,Buffalo Park,run out,66,60,110.00,,66,66.00,110.00
2,01/02/2018,India,Kingsmead,c H H Pandya b Y S Chahal,9,21,42.86,,75,37.50,92.59
3,04/02/2018,India,SuperSport Park,c B Kumar b Kuldeep Yadav,8,11,72.73,,83,27.67,90.22
4,07/02/2018,India,Newlands,st M S Dhoni b Kuldeep Yadav,32,42,76.19,,115,28.75,85.82
5,10/02/2018,India,Wanderers Stadium,lbw b J J Bumrah,22,23,95.65,,137,27.40,87.26
6,13/02/2018,India,St George's Park,c V Kohli b J J Bumrah,32,32,100.00,,169,28.17,89.42
7,16/02/2018,India,SuperSport Park,c S S Iyer b S N Thakur,24,30,80.00,,193,27.57,88.13
8,29/07/2018,Sri Lanka,Rangiri Dambulla International Stadium,lbw b A Dananjaya,0,1,0.00,,193,24.13,87.73
9,01/08/2018,Sri Lanka,Rangiri Dambulla International Stadium,c M D K J Perera b A Dananjaya,3,11,27.27,,196,21.78,84.85
10,12/08/2018,Sri Lanka,R Premadasa Stadium,c & b A Dananjaya,20,13,153.85,,216,21.60,88.52
11,30/09/2018,Zimbabwe,Diamond Oval,c E Chigumbura b T L Chatara,27,38,71.05,,243,22.09,86.17
12,03/10/2018,Zimbabwe,Mangaung Oval,c †B R M Taylor b D T Tiripano,35,49,71.43,,278,23.17,83.99
13,06/10/2018,Zimbabwe,Boland Park,lbw b S C Williams,42,40,105.00,,320,24.62,86.25
14,04/11/2018,Australia,Optus Stadium,b M P Stoinis,36,32,112.50,,356,25.43,88.34
15,09/11/2018,Australia,Adelaide Oval,run out,19,17,111.76,,375,25.00,89.29
16,11/11/2018,Australia,Bellerive Oval,c †A T Carey b M A Starc,32,42,76.19,,407,25.44,88.10
17,13/03/2019,Sri Lanka,St George's Park,c D M de Silva b C A K Rajitha,29,32,90.63,,436,25.65,88.26
18,16/03/2019,Sri Lanka,Newlands,not out,67*,75,89.33,,503,29.59,88.40
19,30/05/2019,England,Kennington Oval,c J E Root b J C Archer,11,12,91.67,,514,28.56,88.47
20,02/06/2019,Bangladesh,Kennington Oval,b Shakib Al Hasan,45,56,80.36,,559,29.42,87.76
21,10/06/2019,West Indies,The Rose Bowl,c †S D Hope b S S Cottrell,5,10,50.00,,564,28.20,87.17
22,15/06/2019,Afghanistan,Sophia Gardens,did not bat,-,-,-,,564,28.20,87.17
23,19/06/2019,New Zealand,Edgbaston,c C Munro b C de Grandhomme,38,55,69.09,,602,28.67,85.75
24,23/06/2019,Pakistan,Lord's,b Shadab Khan,7,16,43.75,,609,27.68,84.82
25,28/06/2019,Sri Lanka,Riverside Ground,did not bat,-,-,-,,609,27.68,84.82
26,06/07/2019,Australia,Old Trafford,st A T Carey b N M Lyon,34,37,91.89,,643,27.96,85.17
No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,,
