0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,8.0,1,25,0,0,0/25,,,3.13
Australia,155.0,7,819,23,1,4/45,35.61,40.43,5.28
Bangladesh,56.0,3,279,9,0,3/32,31.00,37.33,4.98
England,107.0,11,535,10,0,3/29,53.50,64.20,5.00
Hong Kong,9.0,0,50,0,0,0/50,,,5.56
New Zealand,118.1,5,646,19,0,3/43,34.00,37.32,5.47
Pakistan,79.4,11,330,14,0,3/15,23.57,34.14,4.14
South Africa,115.1,3,732,15,0,3/41,48.80,46.07,6.36
Sri Lanka,111.3,11,508,17,2,5/42,29.88,39.35,4.56
United Arab Emirates,5.0,0,19,1,0,1/19,19.00,30.00,3.80
West Indies,118.0,11,545,19,1,4/31,28.68,37.26,4.62
Zimbabwe,26.0,5,80,5,1,4/33,16.00,31.20,3.08
Overall (12),908.3,68,4568,132,5,5/42,34.61,41.30,5.03
