0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,3,3,0,0,1,0,58,86,28.67,67.72,1,0
Headingley,2,2,0,0,1,0,86,110,55.00,69.18,1,1
Old Trafford,1,1,1,0,0,0,3*,3,,30.00,0,0
Rajiv Gandhi International Cricket Stadium,2,2,1,0,0,0,5*,6,6.00,46.15,0,1
Sophia Gardens,1,1,0,0,0,0,9,9,9.00,27.27,0,0
The Cooper Associates County Ground,1,1,0,0,0,0,2,2,2.00,9.09,0,0
The Rose Bowl,2,2,1,0,0,0,11,18,18.00,81.82,1,1
Overall (7),12,12,3,0,2,0,86,234,26.00,60.62,3,3
