0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,9.0,3,42,1,0,1/21,42.00,54.00,4.67
Bangladesh,4.0,0,34,0,0,0/9,,,8.50
England,106.0,0,574,15,1,4/46,38.27,42.40,5.42
India,87.3,1,529,3,0,1/8,176.33,175.00,6.05
Ireland,4.0,0,41,2,0,2/41,20.50,12.00,10.25
New Zealand,22.0,0,133,2,0,1/7,66.50,66.00,6.05
Pakistan,81.4,2,462,9,0,2/29,51.33,54.44,5.66
Scotland,4.0,0,24,1,0,1/24,24.00,24.00,6.00
South Africa,55.1,0,300,9,0,2/15,33.33,36.78,5.44
Sri Lanka,30.1,0,160,0,0,0/6,,,5.30
West Indies,38.1,3,185,7,1,4/63,26.43,32.71,4.85
Zimbabwe,8.0,0,41,1,0,1/41,41.00,48.00,5.13
Overall (12),449.4,9,2525,50,2,4/46,50.50,53.96,5.62
