0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arnos Vale Ground,2.0,0,11,1,0,1/11,11.00,12.00,5.50
Bangabandhu National Stadium,23.2,1,105,2,0,1/26,52.50,70.00,4.50
Gaddafi Stadium,6.0,0,38,0,0,0/38,,,6.33
Harare Sports Club,15.3,0,74,7,1,4/16,10.57,13.29,4.77
Iqbal Stadium,9.0,0,48,3,0,3/48,16.00,18.00,5.33
Khan Shaheb Osman Ali Stadium,6.0,0,46,0,0,,,,7.67
MA Aziz Stadium,14.0,0,70,1,0,1/39,70.00,84.00,5.00
National Stadium (Karachi),4.0,0,20,1,0,1/20,20.00,24.00,5.00
Rawalpindi Cricket Stadium,3.0,0,18,0,0,0/18,,,6.00
Sawai Mansingh Stadium,2.0,0,8,0,0,0/8,,,4.00
Zahur Ahmed Chowdhury Stadium,5.0,0,21,0,0,0/21,,,4.20
Overall (11),89.5,1,459,15,1,4/16,30.60,35.93,5.11
