0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,09/07/2010,Scotland,Hazelaarweg,3,3,3.00,,0,,1,1,,,,18 years 188 days
2.0,10/07/2010,Netherlands,Hazelaarweg,3,6,3.00,,0,,,1,,,,18 years 189 days
3.0,16/08/2010,Scotland,Cambusdoon New Ground,-,6,3.00,,0,,1,2,,,,18 years 226 days
4.0,17/08/2010,Scotland,Cambusdoon New Ground,25,31,10.33,,0,,,2,,,,18 years 227 days
5.0,07/10/2010,Kenya,Gymkhana Club Ground,1,32,8.00,,0,,,2,,,,18 years 278 days
6.0,11/10/2010,Kenya,Gymkhana Club Ground,35,67,13.40,0/16,0,,,2,,,,18 years 282 days
7.0,29/03/2012,Netherlands,Sharjah Cricket Stadium,25,92,15.33,,0,,,2,,,,20 years 87 days
8.0,31/03/2012,Netherlands,Sharjah Cricket Stadium,43,135,19.29,1/47,1,63.00,,2,,,,20 years 89 days
9.0,05/07/2012,Ireland,Castle Avenue,4,139,17.38,0/5,1,68.00,1,3,,,,20 years 185 days
10.0,25/08/2012,Australia,Sharjah Cricket Stadium,0,139,15.44,0/16,1,84.00,,3,,,,20 years 236 days
11.0,22/07/2014,Zimbabwe,Queens Sports Club,56,195,19.50,,1,84.00,,3,,,,22 years 201 days
12.0,24/07/2014,Zimbabwe,Queens Sports Club,7,202,18.36,,1,84.00,,3,,,,22 years 203 days
13.0,28/11/2014,United Arab Emirates,ICC Global Cricket Academy,-,202,18.36,0/12,1,96.00,1,4,,,,22 years 330 days
14.0,02/12/2014,United Arab Emirates,ICC Global Cricket Academy,67,269,22.42,1/27,2,61.50,,4,,,,22 years 334 days
15.0,04/12/2014,United Arab Emirates,ICC Global Cricket Academy,1,270,20.77,,2,61.50,,4,,,,22 years 336 days
16.0,08/01/2015,Scotland,ICC Global Cricket Academy,74,344,24.57,,2,61.50,,4,,,,23 years 6 days
17.0,10/01/2015,Ireland,Dubai International Cricket Stadium,81,425,28.33,4/37,6,26.67,1,5,,,,23 years 8 days
18.0,14/01/2015,Scotland,Sheikh Zayed Stadium,21,446,27.88,,6,26.67,1,6,,,,23 years 12 days
19.0,17/01/2015,Ireland,Dubai International Cricket Stadium,13,459,27.00,1/28,7,26.86,1,7,,,,23 years 15 days
20.0,18/02/2015,Bangladesh,Manuka Oval,1,460,25.56,0/32,7,31.43,,7,,,,23 years 47 days
21.0,22/02/2015,Sri Lanka,University Oval,24,484,25.47,,7,31.43,,7,,,,23 years 51 days
22.0,26/02/2015,Scotland,University Oval,51,535,26.75,0/8,7,32.57,,7,,,,23 years 55 days
23.0,04/03/2015,Australia,WACA Ground,13,548,26.10,0/18,7,35.14,,7,,,,23 years 61 days
24.0,08/03/2015,New Zealand,McLean Park,1,549,24.95,,7,35.14,,7,,,,23 years 65 days
25.0,13/03/2015,England,Sydney Cricket Ground,7,556,24.17,,7,35.14,,7,,,,23 years 70 days
26.0,04/07/2016,Scotland,Grange Cricket Club,39,595,24.79,,7,35.14,,7,,,,24 years 184 days
27.0,06/07/2016,Scotland,Grange Cricket Club,16,611,24.44,0/7,7,36.14,1,8,,,,24 years 186 days
28.0,12/07/2016,Ireland,Civil Service Cricket Club,29,640,24.62,0/15,7,38.29,,8,,,,24 years 192 days
29.0,14/07/2016,Ireland,Civil Service Cricket Club,3,643,23.81,,7,38.29,,8,,,,24 years 194 days
30.0,19/07/2016,Ireland,Civil Service Cricket Club,3,646,23.07,,7,38.29,,8,,,,24 years 199 days
31.0,09/06/2017,West Indies,Darren Sammy National Cricket Stadium,81,727,25.07,,7,38.29,,8,,,,25 years 158 days
32.0,11/06/2017,West Indies,Darren Sammy National Cricket Stadium,9,736,24.53,,7,38.29,,8,,,,25 years 160 days
33.0,14/06/2017,West Indies,Darren Sammy National Cricket Stadium,-,736,24.53,,7,38.29,,8,,,,25 years 163 days
34.0,05/12/2017,Ireland,Sharjah Cricket Stadium,10,746,24.06,0/7,7,39.29,1,9,,,,25 years 337 days
35.0,07/12/2017,Ireland,Sharjah Cricket Stadium,48,794,24.81,,7,39.29,,9,,,,25 years 339 days
36.0,10/12/2017,Ireland,Sharjah Cricket Stadium,27,821,24.88,,7,39.29,,9,,,,25 years 342 days
37.0,19/02/2018,Zimbabwe,Sharjah Cricket Stadium,76,897,26.38,,7,39.29,1,10,,,,26 years 48 days
38.0,08/03/2018,Hong Kong,Bulawayo Athletic Club,22,919,26.26,,7,39.29,,10,,,,26 years 65 days
39.0,15/03/2018,West Indies,Harare Sports Club,1,920,25.56,,7,39.29,,10,,,,26 years 72 days
40.0,25/09/2018,India,Dubai International Cricket Stadium,5,925,25.00,1/19,8,36.75,,10,,,,26 years 266 days
41.0,02/03/2019,Ireland,Rajiv Gandhi International Cricket Stadium,22,947,24.92,,8,36.75,,10,,,,27 years 59 days
42.0,10/03/2019,Ireland,Rajiv Gandhi International Cricket Stadium,24,971,24.90,,8,36.75,,10,,,,27 years 67 days
43.0,06/11/2019,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5,976,24.40,0/15,8,38.63,,10,,,,27 years 308 days
44.0,09/11/2019,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,976,23.80,1/10,9,35.44,1,11,,,,27 years 311 days
