0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,26.0,1,103,6,1,4/26,17.17,26.00,3.96
Second,17.0,0,61,3,0,2/23,20.33,34.00,3.59
Overall,43.0,1,164,9,1,4/26,18.22,28.67,3.81
