0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Boland Park,10.0,0,72,0,0,0/72,,,7.20
Kingsmead,14.0,0,85,4,0,3/56,21.25,21.00,6.07
Newlands,10.0,0,60,0,0,0/60,,,6.00
Old Trafford,9.0,0,62,0,0,0/62,,,6.89
Pallekele International Cricket Stadium,10.0,0,62,2,0,2/62,31.00,30.00,6.20
Providence Stadium,8.0,1,36,1,0,1/36,36.00,48.00,4.50
Rangiri Dambulla International Stadium,18.3,0,76,4,1,4/33,19.00,27.75,4.11
Seddon Park,7.0,1,39,1,0,1/39,39.00,42.00,5.57
St George's Park,30.0,1,118,4,0,3/36,29.50,45.00,3.93
SuperSport Park,12.0,1,93,1,0,1/75,93.00,72.00,7.75
The Rose Bowl,9.0,0,54,0,0,0/54,,,6.00
Warner Park,9.0,0,41,2,0,2/41,20.50,27.00,4.56
Overall (12),146.3,4,798,19,1,4/33,42.00,46.26,5.45
