0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,07/06/2016,Australia,Providence Stadium,G J Maxwell (lbw),8.0,1/36,,48.00,4.50,1,36.00
2.0,15/06/2016,West Indies,Warner Park,D Ramdin (c C H Morris),9.0,2/41,,34.00,4.53,2,25.67
,,,,J Charles (c F du Plessis),,,,,,3,
3.0,08/10/2016,Australia,St George's Park,S P D Smith (lbw),10.0,3/36,,27.00,4.19,4,18.83
,,,,J W Hastings (lbw),,,,,,5,
,,,,T M Head (lbw),,,,,,6,
4.0,07/02/2017,Sri Lanka,Newlands,,10.0,0/60,,37.00,4.68,,28.83
5.0,19/02/2017,New Zealand,Seddon Park,K S Williamson (b),7.0,1/39,,37.71,4.82,7,30.29
6.0,04/02/2018,India,SuperSport Park,,3.0,0/18,,40.29,4.89,,32.86
7.0,13/02/2018,India,St George's Park,,10.0,0/48,,48.86,4.88,,39.71
8.0,29/07/2018,Sri Lanka,Rangiri Dambulla International Stadium,N L T C Perera (c 哘 de Kock),8.3,4/33,,35.73,4.75,8,28.27
,,,,A Dananjaya (b),,,,,,9,
,,,,M D K J Perera (c D A Miller),,,,,,10,
,,,,C B R L S Kumara (st 哘 de Kock),,,,,,11,
9.0,01/08/2018,Sri Lanka,Rangiri Dambulla International Stadium,,10.0,0/43,,41.18,4.69,,32.18
10.0,05/08/2018,Sri Lanka,Pallekele International Cricket Stadium,A D Mathews (lbw),10.0,2/62,,39.46,4.87,12,32.00
,,,,N G R P Jayasuriya (b),,,,,,13,
11.0,06/10/2018,Zimbabwe,Boland Park,,10.0,0/72,,44.08,5.11,,37.54
12.0,22/01/2019,Pakistan,Kingsmead,Shadab Khan (c H E van der Dussen),10.0,3/56,,39.56,5.16,14,34.00
,,,,Faheem Ashraf (lbw),,,,,,15,
,,,,Hussain Talat (st 咹 Klaasen),,,,,,16,
13.0,25/01/2019,Pakistan,SuperSport Park,Imam-ul-Haq (c H E van der Dussen),9.0,1/75,,40.41,5.41,17,36.41
14.0,10/03/2019,Sri Lanka,Kingsmead,B O P Fernando (c 哘 de Kock),4.0,1/29,,39.50,5.47,18,36.00
15.0,13/03/2019,Sri Lanka,St George's Park,N L T C Perera (c & b),10.0,1/34,,40.58,5.31,19,35.89
16.0,05/06/2019,India,The Rose Bowl,,9.0,0/54,,43.42,5.35,,38.74
17.0,06/07/2019,Australia,Old Trafford,,9.0,0/62,,46.26,5.45,,42.00
