0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Boland Park,9.0,0,37,2,0,2/37,18.50,27.00,4.11
Diamond Oval,10.0,2,45,2,0,2/45,22.50,30.00,4.50
Kennington Oval,4.0,0,10,1,0,1/10,10.00,24.00,2.50
Kingsmead,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Mangaung Oval,5.2,2,22,4,1,4/22,5.50,8.00,4.13
Pallekele International Cricket Stadium,8.0,0,33,0,0,0/33,,,4.13
Senwes Park,10.0,1,44,0,0,0/44,,,4.40
Sophia Gardens,10.0,0,81,0,0,0/81,,,8.10
VRA Ground,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Wanderers Stadium,9.1,1,77,1,0,1/77,77.00,55.00,8.40
Overall (10),85.3,6,448,12,1,4/22,37.33,42.75,5.24
