0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,10.0,0,62,0,0,0/62,,,6.20
Civil Service Cricket Club,7.0,1,21,1,0,1/21,21.00,42.00,3.00
County Ground (Bristol),7.0,0,56,0,0,0/56,,,8.00
Darren Sammy National Cricket Stadium,9.0,0,39,1,0,1/39,39.00,54.00,4.33
Edgbaston,10.0,2,24,2,0,2/24,12.00,30.00,2.40
Holkar Cricket Stadium,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Keenan Stadium,8.0,0,37,3,0,3/37,12.33,16.00,4.63
Kennington Oval,7.0,0,80,2,0,2/80,40.00,21.00,11.43
Kensington Oval,12.4,0,76,3,0,3/27,25.33,25.33,6.00
Lord's,9.0,0,57,1,0,1/57,57.00,54.00,6.33
Melbourne Cricket Ground,8.0,0,45,2,0,2/45,22.50,24.00,5.63
Nehru Stadium (Margao),8.0,0,66,0,0,0/66,,,8.25
Providence Stadium,8.0,2,34,0,0,0/34,,,4.25
Riverside Ground,5.0,0,36,0,0,0/36,,,7.20
Sardar Patel Stadium,7.0,0,44,2,0,2/44,22.00,21.00,6.29
Sawai Mansingh Stadium,18.3,0,87,2,0,2/57,43.50,55.50,4.70
Sir Vivian Richards Stadium,18.2,1,110,4,1,4/50,27.50,27.50,6.00
SuperSport Park,7.0,0,41,1,0,1/41,41.00,42.00,5.86
Sydney Cricket Ground,13.0,0,69,3,0,2/38,23.00,26.00,5.31
The Rose Bowl,9.0,0,66,1,0,1/66,66.00,54.00,7.33
Trent Bridge,8.0,1,58,1,0,1/58,58.00,48.00,7.25
Overall (21),199.3,7,1169,30,1,4/50,38.97,39.90,5.86
