0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,143.2,5,822,11,0,2/34,74.73,78.18,5.73
Bangladesh,90.0,9,316,19,0,3/30,16.63,28.42,3.51
Canada,27.0,3,115,7,1,4/52,16.43,23.14,4.26
England,98.0,7,371,10,0,3/23,37.10,58.80,3.79
India,128.3,8,632,20,2,5/26,31.60,38.55,4.92
Ireland,11.0,2,24,2,0,1/9,12.00,33.00,2.18
Kenya,7.5,1,31,3,0,3/2,10.33,15.67,3.96
Pakistan,213.3,21,863,33,0,3/20,26.15,38.82,4.04
Scotland,6.0,2,13,3,0,3/13,4.33,12.00,2.17
South Africa,94.0,12,415,18,1,4/39,23.06,31.33,4.41
Sri Lanka,168.1,7,756,18,0,3/12,42.00,56.06,4.50
United States,9.4,1,36,5,1,5/36,7.20,11.60,3.72
West Indies,85.0,9,374,13,0,3/23,28.77,39.23,4.40
Zimbabwe,69.5,6,279,11,0,3/29,25.36,38.09,4.00
Overall (14),1151.5,93,5047,173,5,5/26,29.17,39.95,4.38
