0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,16.0,2,52,1,0,1/23,52.00,96.00,3.25
"Cricket, Skating & Curling Club",25.0,2,69,4,0,2/18,17.25,37.50,2.76
Darren Sammy National Cricket Stadium,27.0,1,147,4,0,3/41,36.75,40.50,5.44
Gymkhana Club Ground,22.3,1,83,5,1,4/10,16.60,27.00,3.69
Hazelaarweg,3.0,0,16,0,0,0/16,,,5.33
Jaffrey Sports Club Ground,15.0,1,84,3,0,3/50,28.00,30.00,5.60
Mannofield Park,8.0,0,45,0,0,0/17,,,5.63
Maple Leaf North - West Ground,47.0,4,195,8,1,5/32,24.38,35.25,4.15
Mombasa Sports Ground,21.2,2,107,4,0,2/24,26.75,32.00,5.02
Queen's Park Oval,17.0,0,51,2,0,2/34,25.50,51.00,3.00
Ruaraka Sports Club Ground,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Sabina Park,3.0,0,15,0,0,0/15,,,5.00
Senwes Park,20.0,2,72,5,0,3/34,14.40,24.00,3.60
Sharjah Cricket Stadium,11.0,0,42,0,0,0/18,,,3.82
Sportpark Westvliet,10.0,0,37,0,0,0/37,,,3.70
SuperSport Park,4.0,0,26,0,0,0/26,,,6.50
VRA Ground,12.0,0,50,1,0,1/23,50.00,72.00,4.17
Willowmoore Park,28.0,1,120,3,0,2/32,40.00,56.00,4.29
Overall (18),294.5,16,1240,41,2,5/32,30.24,43.15,4.21
