0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,21.0,0,79,0,0,0/18,,,3.76
Bangladesh,6.0,0,29,0,0,0/29,,,4.83
Bermuda,82.5,9,274,15,2,5/32,18.27,33.13,3.31
England,10.0,0,41,3,0,3/41,13.67,20.00,4.10
Ireland,16.0,0,93,0,0,0/26,,,5.81
Kenya,52.4,5,191,8,0,3/50,23.88,39.50,3.63
Netherlands,39.0,1,144,8,0,3/34,18.00,29.25,3.69
New Zealand,8.0,0,72,0,0,0/72,,,9.00
Scotland,37.2,1,197,5,0,2/24,39.40,44.80,5.28
West Indies,12.0,0,86,0,0,0/15,,,7.17
Zimbabwe,10.0,0,34,2,0,2/34,17.00,30.00,3.40
Overall (11),294.5,16,1240,41,2,5/32,30.24,43.15,4.21
