0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,2,2,0,0,0,0,36,55,27.50,66.27,1,0
Australia,1,1,0,0,0,0,24,24,24.00,58.54,1,0
Bangladesh,2,2,0,0,0,1,23,23,11.50,31.08,0,0
Bermuda,1,1,0,0,0,0,21,21,21.00,60.00,0,0
Canada,6,6,3,0,2,0,89*,202,67.33,103.06,2,0
England,2,2,0,0,0,0,22,24,12.00,48.00,1,0
India,1,1,0,0,0,0,41,41,41.00,63.08,1,0
Ireland,9,9,2,2,1,0,121*,345,49.29,75.66,0,0
Kenya,6,5,0,0,0,1,27,45,9.00,66.18,1,0
Netherlands,9,9,1,0,0,1,31,124,15.50,62.63,5,0
New Zealand,1,1,0,0,0,0,2,2,2.00,15.38,0,0
Pakistan,1,1,0,0,1,0,68,68,68.00,52.71,0,0
South Africa,1,1,0,0,0,0,1,1,1.00,4.76,1,0
West Indies,1,1,0,0,0,0,27,27,27.00,117.39,0,0
Overall (14),43,42,6,2,4,3,121*,1002,27.83,69.01,13,0
