0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Cambusdoon New Ground,3,2,0,0,0,0,31,38,19.00,79.17,0,0
Castle Avenue,3,3,1,0,0,0,27,40,20.00,86.96,0,0
Civil Service Cricket Club,2,2,0,0,1,0,54,65,32.50,74.71,0,0
Grange Cricket Club,4,4,0,0,1,0,68,116,29.00,52.73,2,0
Gymkhana Club Ground,3,3,0,1,0,1,100,102,34.00,98.08,1,0
Hazelaarweg,3,3,0,0,0,0,19,36,12.00,41.86,2,0
Jaffrey Sports Club Ground,1,1,0,0,0,1,0,0,0.00,,1,0
Mannofield Park,7,7,3,0,1,0,79*,127,31.75,78.88,3,0
Mombasa Sports Ground,3,3,0,0,0,0,27,49,16.33,81.67,0,0
Ruaraka Sports Club Ground,2,2,0,0,0,0,21,27,13.50,55.10,0,0
Shere Bangla National Stadium,1,1,0,0,0,0,23,23,23.00,31.94,0,0
Sportpark Westvliet,1,1,0,0,0,0,49,49,49.00,52.13,0,0
Titwood,1,1,0,0,0,0,41,41,41.00,63.08,1,0
VRA Ground,3,3,1,0,1,0,89*,106,53.00,92.98,2,0
Warner Park,2,2,0,0,0,0,24,25,12.50,39.06,1,0
Willowmoore Park,3,3,1,1,0,0,121*,158,79.00,88.27,0,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Overall (17),43,42,6,2,4,3,121*,1002,27.83,69.01,13,0
