0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,27/06/2006,Pakistan,Grange Cricket Club,st Kamran Akmal b Shoaib Malik,68,129,52.71,,68,68.00,52.71
2,05/08/2006,Ireland,Cambusdoon New Ground,lbw b A C Botha,7,22,31.82,,75,37.50,49.67
3,06/08/2006,Netherlands,Cambusdoon New Ground,run out,31,26,119.23,,106,35.33,59.89
4,15/12/2006,Bangladesh,Zahur Ahmed Chowdhury Stadium,lbw b Shahadat Hossain,0,2,0.00,,106,26.50,59.22
5,17/12/2006,Bangladesh,Shere Bangla National Stadium,b Abdur Razzak,23,72,31.94,,129,25.80,51.39
6,17/01/2007,Kenya,Mombasa Sports Ground,b N N Odhiambo,10,14,71.43,,139,23.17,52.45
7,21/01/2007,Kenya,Mombasa Sports Ground,c D O Obuya b S O Tikolo,27,27,100.00,,166,23.71,56.85
8,23/01/2007,Canada,Mombasa Sports Ground,c & b A C Cummins,12,19,63.16,,178,22.25,57.23
9,30/01/2007,Ireland,Gymkhana Club Ground,c A R White b A C Botha,100,92,108.70,,278,30.89,68.98
10,31/01/2007,Canada,Ruaraka Sports Club Ground,c A A Mulla b A C Cummins,6,14,42.86,,284,28.40,68.11
11,02/02/2007,Netherlands,Jaffrey Sports Club Ground,c †J Smits b R N ten Doeschate,0,1,0.00,,284,25.82,67.94
12,04/02/2007,Kenya,Gymkhana Club Ground,run out,2,4,50.00,,286,23.83,67.77
13,05/02/2007,Bermuda,Ruaraka Sports Club Ground,c †D A Minors b J J Tucker,21,35,60.00,,307,23.62,67.18
14,07/02/2007,Kenya,Gymkhana Club Ground,run out,0,8,0.00,,307,21.93,66.02
15,20/03/2007,South Africa,Warner Park,b C K Langeveldt,1,21,4.76,,308,20.53,63.37
16,22/03/2007,Netherlands,Warner Park,c W F Stelling b M B S Jonkman,24,43,55.81,,332,20.75,62.76
17,12/07/2007,West Indies,Castle Avenue,c C H Gayle b D B Powell,27,23,117.39,,359,21.12,65.04
18,13/07/2007,Netherlands,Civil Service Cricket Club,c †J Smits b H J Mol,11,19,57.89,,370,20.56,64.80
19,15/07/2007,Ireland,Civil Service Cricket Club,c A C Botha b W K McCallan,54,68,79.41,,424,22.32,66.35
20,16/08/2007,India,Titwood,c †M S Dhoni b P P Chawla,41,65,63.08,,465,23.25,66.05
21,02/07/2008,Ireland,Mannofield Park,not out,0*,4,0.00,,465,23.25,65.68
22,03/07/2008,New Zealand,Mannofield Park,lbw b J D P Oram,2,13,15.38,,467,22.24,64.77
23,29/07/2008,Netherlands,Castle Avenue,not out,12*,18,66.67,,479,22.81,64.82
24,31/07/2008,Ireland,Castle Avenue,c †N J O'Brien b P Connell,1,5,20.00,,480,21.82,64.52
25,12/08/2008,Kenya,Cambusdoon New Ground,did not bat,-,-,-,,480,21.82,64.52
26,18/08/2008,England,Grange Cricket Club,c J M Anderson b S R Patel,2,12,16.67,,482,20.96,63.76
27,01/04/2009,Ireland,Willowmoore Park,not out,121*,138,87.68,,603,26.22,67.45
28,08/04/2009,Canada,Willowmoore Park,c I S Billcliff b H Osinde,1,8,12.50,,604,25.17,66.96
29,19/04/2009,Afghanistan,Willowmoore Park,lbw b Khaliq Dad,36,33,109.09,,640,25.60,68.45
30,07/07/2009,Canada,Mannofield Park,not out,15*,10,150.00,,655,26.20,69.31
31,08/07/2009,Canada,Mannofield Park,not out,79*,67,117.91,,734,29.36,72.53
32,22/08/2009,Ireland,Mannofield Park,c A R Cusack b R M West,6,18,33.33,,740,28.46,71.84
33,28/08/2009,Australia,Grange Cricket Club,c †T D Paine b M G Johnson,24,41,58.54,,764,28.30,71.34
34,15/06/2010,Netherlands,Hazelaarweg,lbw b Mudassar Bukhari,11,21,52.38,,775,27.68,70.97
35,19/06/2010,England,Grange Cricket Club,c G P Swann b P D Collingwood,22,38,57.89,,797,27.48,70.53
36,01/07/2010,Netherlands,VRA Ground,b T L W Cooper,10,21,47.62,,807,26.90,70.11
37,03/07/2010,Canada,VRA Ground,not out,89*,78,114.10,,896,29.87,72.90
38,05/07/2010,Ireland,Sportpark Westvliet,c & b J F Mooney,49,94,52.13,,945,30.48,71.43
39,07/07/2010,Kenya,Hazelaarweg,b J O Ngoche,6,15,40.00,,951,29.72,71.08
40,09/07/2010,Afghanistan,Hazelaarweg,st Mohammad Shahzad b Mohammad Nabi,19,50,38.00,,970,29.39,69.88
41,10/07/2010,Ireland,VRA Ground,c sub b D T Johnston,7,15,46.67,,977,28.74,69.64
42,28/06/2011,Netherlands,Mannofield Park,c †W Barresi b T J Heggelman,6,17,35.29,,983,28.09,69.23
43,29/06/2011,Netherlands,Mannofield Park,c T L W Cooper b T J Heggelman,19,32,59.38,,1002,27.83,69.01
No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,No. of Innings Played = 42,,
