0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,4,0,0,0,0,42,56,14.00,76.71,2,0
India,1,1,0,0,0,0,13,13,13.00,36.11,1,0
New Zealand,9,8,2,0,0,2,15,51,8.50,54.26,5,2
Pakistan,2,0,0,0,0,0,0,0,,,5,0
Sri Lanka,2,1,0,0,0,0,35,35,35.00,87.50,2,1
Overall (5),18,14,2,0,0,2,42,155,12.92,63.79,15,3
