0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,8,7,1,0,0,1,42,72,12.00,71.29,4,1
England and Wales,7,4,1,0,0,0,35,66,22.00,64.71,11,1
New Zealand,3,3,0,0,0,1,14,17,5.67,42.50,0,1
,,,,,,,,,,,,
