0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Namibia,2,2,1,0,0,1,30*,30,30.00,56.60,1,0
Papua New Guinea,3,3,0,0,1,0,66,140,46.67,66.67,1,0
Overall (2),5,5,1,0,1,1,66,170,42.50,64.64,2,0
