0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,37.0,1,181,2,0,1/16,90.50,111.00,4.89
Bangladesh,3.0,0,13,1,0,1/13,13.00,18.00,4.33
England,16.0,0,95,2,0,2/67,47.50,48.00,5.94
India,38.3,1,179,4,0,1/21,44.75,57.75,4.65
New Zealand,50.0,4,196,7,0,2/25,28.00,42.86,3.92
Pakistan,60.4,1,364,5,0,2/63,72.80,72.80,6.00
South Africa,8.0,0,30,0,0,,,,3.75
West Indies,28.0,0,157,2,0,1/14,78.50,84.00,5.61
Zimbabwe,23.0,1,139,3,0,2/72,46.33,46.00,6.04
Overall (9),264.1,8,1354,26,0,2/25,52.08,60.96,5.13
