0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,347.5,20,1836,62,3,4/12,29.61,33.66,5.28
Second,252.2,13,1380,48,1,4/15,28.75,31.54,5.47
Overall,600.1,33,3216,110,4,4/12,29.24,32.74,5.36
