0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Eden Gardens,8.0,0,55,2,0,2/55,27.50,24.00,6.88
Green Park,8.0,0,63,0,0,0/63,,,7.88
Harare Sports Club,27.0,1,151,6,0,3/55,25.17,27.00,5.59
JSCA International Stadium Complex,8.0,1,28,1,0,1/28,28.00,48.00,3.50
Khan Shaheb Osman Ali Stadium,4.0,0,22,0,0,0/22,,,5.50
Seddon Park,1.0,0,8,0,0,0/8,,,8.00
Shere Bangla National Stadium,10.4,2,45,7,1,6/4,6.43,9.14,4.22
WACA Ground,8.0,0,33,3,0,3/33,11.00,16.00,4.13
Overall (9),81.4,4,439,20,1,6/4,21.95,24.50,5.38
