0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,393.1,22,2107,57,2,5/48,36.96,41.39,5.36
Second,310.2,13,1706,52,2,4/28,32.81,35.81,5.50
Overall,703.3,35,3813,109,4,5/48,34.98,38.72,5.42
