0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,30.0,4,95,6,0,3/12,15.83,30.00,3.17
South Africa,9.0,0,64,0,0,0/26,,,7.11
Overall (2),39.0,4,159,6,0,3/12,26.50,39.00,4.08
