0,1,2,3,4,5,6,7,8,9,10,11
Innings No,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
First,16,0,0,2,1,75,337,21.06,54.80,2,0
Second,7,1,0,0,0,37,102,17.00,47.44,1,0
Overall,23,1,0,2,1,75,439,19.95,52.89,3,0
