0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,26/09/1999,South Africa,Gymkhana Club Ground,not out,18*,34,52.94,,18,,52.94
2,29/09/1999,Kenya,Gymkhana Club Ground,not out,41*,30,136.67,,59,,92.19
3,01/10/1999,Zimbabwe,Gymkhana Club Ground,not out,6*,6,100.00,,65,,92.86
4,03/10/1999,South Africa,Gymkhana Club Ground,c S M Pollock b L Klusener,24,19,126.32,,89,89.00,100.00
5,05/11/1999,New Zealand,Madhavrao Scindia Cricket Ground,c R G Twose b D L Vettori,1,2,50.00,,90,45.00,98.90
6,08/11/1999,New Zealand,Lal Bahadur Shastri Stadium,did not bat,-,-,-,,90,45.00,98.90
7,11/11/1999,New Zealand,Captain Roop Singh Stadium,run out,2,9,22.22,,92,30.67,92.00
8,14/11/1999,New Zealand,Nehru Stadium (Guwahati),b C Z Harris,27,58,46.55,,119,29.75,75.32
9,17/11/1999,New Zealand,Arun Jaitley Stadium,not out,17*,35,48.57,,136,34.00,70.47
10,19/03/2002,Zimbabwe,Nehru Stadium (Guwahati),run out,0,1,0.00,,136,27.20,70.10
No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,,
