0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,1,0,0,0,17*,17,,48.57,1,0
Captain Roop Singh Stadium,1,1,0,0,0,0,2,2,2.00,22.22,0,0
Lal Bahadur Shastri Stadium,1,0,0,0,0,0,0,0,,,0,0
Madhavrao Scindia Cricket Ground,1,1,0,0,0,0,1,1,1.00,50.00,1,0
Nehru Stadium (Guwahati),2,2,0,0,0,1,27,27,13.50,45.76,1,0
,,,,,,,,,,,,
