0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,9.0,0,67,1,0,1/67,67.00,54.00,7.44
Brisbane Cricket Ground,7.0,0,41,1,0,1/41,41.00,42.00,5.86
Buffalo Park,4.0,0,30,0,0,0/30,,,7.50
Eden Park,6.0,2,26,0,0,0/26,,,4.33
Mangaung Oval,10.0,0,75,0,0,0/75,,,7.50
Melbourne Cricket Ground,10.0,0,40,2,0,2/40,20.00,30.00,4.00
Nehru Stadium (Margao),4.0,0,19,0,0,0/19,,,4.75
Newlands,10.0,1,34,1,0,1/34,34.00,60.00,3.40
Reliance Stadium,9.0,0,52,0,0,0/52,,,5.78
St George's Park,7.3,1,30,1,0,1/30,30.00,45.00,4.00
Sydney Cricket Ground,10.0,0,34,2,0,2/34,17.00,30.00,3.40
WACA Ground,5.0,0,30,0,0,0/30,,,6.00
Overall (12),91.3,4,478,8,0,2/34,59.75,68.63,5.22
