0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,16/12/1993,Australia,Melbourne Cricket Ground,D C Boon (c D K Morrison),10.0,2/40,,30.00,4.00,1,20.00
,,,,M E Waugh (c K R Rutherford),,,,,,2,
2.0,08/01/1994,South Africa,Brisbane Cricket Ground,D J Cullinan (c A H Jones),7.0,1/41,,34.00,4.76,3,27.00
3.0,11/01/1994,Australia,Sydney Cricket Ground,I A Healy (c †T E Blain),10.0,2/34,,32.40,4.26,4,23.00
,,,,D M Jones (c C Pringle),,,,,,5,
4.0,14/01/1994,South Africa,WACA Ground,,5.0,0/30,,38.40,4.53,,29.00
5.0,13/03/1994,Pakistan,Eden Park,,6.0,0/26,,45.60,4.50,,34.20
6.0,26/10/1994,West Indies,Nehru Stadium (Margao),,4.0,0/19,,50.40,4.52,,38.00
7.0,28/10/1994,India,Reliance Stadium,,9.0,0/52,,61.20,4.75,,48.40
8.0,03/11/1994,India,Arun Jaitley Stadium,N S Sidhu (c M N Hart),9.0,1/67,,60.00,5.15,6,51.50
9.0,06/12/1994,South Africa,Newlands,G Kirsten (lbw),10.0,1/34,,60.00,4.90,7,49.00
10.0,08/12/1994,Sri Lanka,Mangaung Oval,,10.0,0/75,,68.57,5.23,,59.71
11.0,13/12/1994,Pakistan,St George's Park,Saeed Anwar (c S P Fleming),7.3,1/30,,65.63,5.12,8,56.00
12.0,19/12/1994,Pakistan,Buffalo Park,,4.0,0/30,,68.63,5.22,,59.75
