0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Basin Reserve,9.5,0,66,3,0,3/66,22.00,19.67,6.71
Dubai International Cricket Stadium,9.0,0,75,0,0,0/75,,,8.33
Gaddafi Stadium,21.0,0,157,2,0,1/55,78.50,63.00,7.48
Khan Shaheb Osman Ali Stadium,4.0,0,23,0,0,0/23,,,5.75
Mahinda Rajapaksha International Cricket Stadium,9.0,0,71,0,0,0/71,,,7.89
Newlands,6.0,0,24,2,0,2/24,12.00,18.00,4.00
Pallekele International Cricket Stadium,7.0,0,33,1,0,1/33,33.00,42.00,4.71
R Premadasa Stadium,12.0,0,65,4,0,2/24,16.25,18.00,5.42
Rangiri Dambulla International Stadium,7.0,0,38,1,0,1/38,38.00,42.00,5.43
Sharjah Cricket Stadium,11.0,0,69,0,0,0/17,,,6.27
Sheikh Zayed Stadium,49.4,0,269,5,0,2/32,53.80,59.60,5.42
St George's Park,7.0,1,39,0,0,0/39,,,5.57
SuperSport Park,2.0,0,15,0,0,0/15,,,7.50
Overall (13),154.3,1,944,18,0,3/66,52.44,51.50,6.11
