0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Gaddafi Stadium,2,1,1,0,1,0,63*,63,,87.50,0,0
Headingley,2,2,1,0,0,0,37*,38,38.00,53.52,0,0
Jinnah Stadium (Sialkot),1,1,0,0,0,0,5,5,5.00,18.52,1,0
Kennington Oval,2,2,0,0,0,0,20,35,17.50,46.67,0,0
National Stadium (Karachi),2,1,0,0,0,0,4,4,4.00,66.67,0,0
Niaz Stadium,1,1,0,0,0,0,4,4,4.00,28.57,1,0
Old Trafford,1,1,0,0,0,0,1,1,1.00,11.11,1,0
Trent Bridge,1,1,0,0,0,0,16,16,16.00,38.10,0,0
Overall (8),12,10,2,0,1,0,63*,166,20.75,52.53,3,0
