0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gaddafi Stadium,8.0,1,33,2,0,2/33,16.50,24.00,4.13
Ibn-e-Qasim Bagh Stadium,4.0,0,21,2,0,2/21,10.50,12.00,5.25
Jinnah Stadium (Gujwranwala),8.0,2,36,2,0,2/36,18.00,24.00,4.50
Lal Bahadur Shastri Stadium,8.0,0,34,1,0,1/34,34.00,48.00,4.25
National Stadium (Karachi),5.0,1,14,1,0,1/14,14.00,30.00,2.80
Niaz Stadium,8.0,1,32,4,1,4/32,8.00,12.00,4.00
Sawai Mansingh Stadium,10.0,2,41,2,0,2/41,20.50,30.00,4.10
Overall (7),51.0,7,211,14,1,4/32,15.07,21.86,4.14
