0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,11.0,0,69,4,0,3/21,17.25,16.50,6.27
Brisbane Cricket Ground,20.0,1,100,3,0,2/53,33.33,40.00,5.00
Buffalo Park,9.0,0,70,1,0,1/70,70.00,54.00,7.78
County Ground (Chelmsford),6.0,0,32,1,0,1/32,32.00,36.00,5.33
County Ground (Northampton),8.0,1,23,1,0,1/23,23.00,48.00,2.88
Diamond Oval,8.0,1,25,2,0,2/25,12.50,24.00,3.13
Eden Park,6.0,0,26,2,0,2/26,13.00,18.00,4.33
Edgbaston,18.0,0,94,0,0,0/35,,,5.22
Gymkhana Club Ground,18.0,3,56,0,0,0/14,,,3.11
Headingley,10.0,1,46,2,0,2/46,23.00,30.00,4.60
Keenan Stadium,3.0,1,17,0,0,0/17,,,5.67
Kennington Oval,10.0,3,24,2,0,2/24,12.00,30.00,2.40
Kingsmead,15.1,1,70,3,0,2/25,23.33,30.33,4.62
McLean Park,18.0,3,78,2,0,2/41,39.00,54.00,4.33
Nahar Singh Stadium,10.0,1,44,1,0,1/44,44.00,60.00,4.40
Newlands,6.0,2,25,0,0,0/25,,,4.17
Reliance Stadium,7.0,0,52,0,0,0/52,,,7.43
Sharjah Cricket Stadium,31.0,5,109,6,0,3/17,18.17,31.00,3.52
St George's Park,8.0,0,30,2,0,2/30,15.00,24.00,3.75
SuperSport Park,9.0,1,28,3,0,3/28,9.33,18.00,3.11
Trent Bridge,15.0,2,66,2,0,2/23,33.00,45.00,4.40
Vidarbha Cricket Association Ground,8.0,0,50,2,0,2/50,25.00,24.00,6.25
VRA Ground,10.0,2,20,2,0,2/20,10.00,30.00,2.00
Wanderers Stadium,19.3,1,81,3,0,2/34,27.00,39.00,4.15
Overall (24),283.4,29,1235,44,0,3/17,28.07,38.68,4.35
