0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,0,0,2,0,89,195,65.00,86.28,2,0
AMI Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Antigua Recreation Ground,1,1,0,1,0,0,104,104,104.00,73.76,1,0
Arnos Vale Ground,1,1,0,0,0,0,1,1,1.00,8.33,2,0
Bangabandhu National Stadium,5,4,0,0,1,1,62,113,28.25,78.47,0,0
Basin Reserve,1,1,0,0,0,0,47,47,47.00,97.92,0,0
Bellerive Oval,4,4,0,0,0,1,36,67,16.75,62.04,3,0
Boland Park,2,2,0,0,1,0,52,53,26.50,88.33,1,0
Brabourne Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Brisbane Cricket Ground,6,6,0,0,0,1,18,45,7.50,58.44,2,0
Buffalo Park,7,7,0,0,0,0,47,105,15.00,71.43,2,0
Captain Roop Singh Stadium,1,1,0,0,0,0,7,7,7.00,87.50,1,0
Carisbrook,2,2,0,0,0,0,16,32,16.00,58.18,0,0
Civil Service Cricket Club,4,4,0,0,1,0,56,80,20.00,75.47,1,0
County Ground (Chelmsford),1,1,0,0,0,0,9,9,9.00,42.86,0,0
County Ground (Hove),1,1,0,0,0,0,7,7,7.00,87.50,0,0
County Ground (Northampton),1,1,0,0,0,0,5,5,5.00,33.33,0,0
Darren Sammy National Cricket Stadium,1,1,0,0,0,0,39,39,39.00,79.59,0,0
Diamond Oval,4,4,1,1,1,0,108*,195,65.00,114.04,2,0
Eden Park,3,3,0,0,0,0,43,58,19.33,78.38,0,0
Edgbaston,4,4,0,0,1,0,91,127,31.75,73.41,2,0
Etihad Stadium,2,2,0,0,0,0,39,72,36.00,77.42,0,0
Gaddafi Stadium,3,3,0,1,1,1,102,156,52.00,82.11,2,0
Gymkhana Club Ground,4,4,1,0,1,0,84,167,55.67,74.22,1,0
Harare Sports Club,3,3,0,1,1,0,111,219,73.00,105.29,2,0
Headingley,2,2,0,1,0,0,101,138,69.00,77.53,0,0
Iqbal Stadium,2,2,0,0,0,0,19,23,11.50,69.70,2,0
Keenan Stadium,1,1,0,0,0,0,27,27,27.00,96.43,1,0
Kennington Oval,4,4,0,1,1,0,101,178,44.50,71.20,3,0
Kensington Oval,3,2,0,1,0,0,107,118,59.00,85.51,1,0
Kingsmead,16,16,1,1,2,3,118,457,30.47,77.07,3,0
Lord's,2,2,0,0,1,0,74,83,41.50,83.00,0,0
Madhavrao Scindia Cricket Ground,1,1,0,0,0,0,35,35,35.00,71.43,0,0
Mangaung Oval,10,10,1,0,2,0,79,372,41.33,75.92,5,0
McLean Park,3,3,1,0,1,0,52,59,29.50,77.63,1,0
Melbourne Cricket Ground,4,4,0,0,0,0,38,99,24.75,63.46,2,0
Multan Cricket Stadium,1,1,0,0,0,0,39,39,39.00,111.43,2,0
Nahar Singh Stadium,1,1,0,0,0,0,19,19,19.00,65.52,0,0
National Cricket Stadium (Grenada),4,4,1,0,2,0,61*,194,64.67,88.99,3,0
National Cricket Stadium (Tangier),5,5,0,1,0,1,114,132,26.40,75.43,4,0
Nehru Stadium (Kochi),1,1,0,1,0,0,111,111,111.00,87.40,0,0
Newlands,18,17,0,2,1,1,119,537,31.59,79.32,6,0
Old Trafford,1,1,0,0,0,0,1,1,1.00,14.29,1,0
Providence Stadium,3,3,1,0,1,0,56*,93,46.50,74.40,3,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Queen's Park Oval,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Queens Sports Club,1,1,0,1,0,0,125,125,125.00,111.61,0,0
R Premadasa Stadium,4,4,1,2,0,1,116*,239,79.67,86.91,4,0
Rangiri Dambulla International Stadium,2,2,0,0,0,0,49,76,38.00,69.72,1,0
Rawalpindi Cricket Stadium,2,2,0,0,0,0,41,75,37.50,68.81,0,0
Reliance Stadium,1,1,0,0,0,0,37,37,37.00,119.35,0,0
Sabina Park,3,3,2,0,0,0,44*,92,92.00,92.00,1,0
Sardar Patel Stadium,2,1,0,0,0,0,16,16,16.00,88.89,1,0
Sawai Mansingh Stadium,2,2,0,0,1,0,77,104,52.00,80.00,1,0
Senwes Park,3,3,1,1,1,0,153,250,125.00,117.92,3,0
Sharjah Cricket Stadium,5,5,2,0,2,1,87*,159,53.00,78.33,2,0
Shere Bangla National Stadium,2,2,0,0,0,0,10,13,6.50,41.94,1,0
Sinhalese Sports Club Ground,2,2,0,0,0,0,8,14,7.00,70.00,1,0
Sophia Gardens,2,2,1,0,1,0,93*,96,96.00,92.31,0,0
