0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,216.1,18,801,28,0,3/13,28.61,46.32,3.71
Bangladesh,7.0,3,11,2,0,2/11,5.50,21.00,1.57
Canada,11.0,1,27,1,0,1/27,27.00,66.00,2.45
England,146.2,16,535,23,1,4/37,23.26,38.17,3.66
India,202.1,27,779,35,2,6/14,22.26,34.66,3.85
New Zealand,82.0,7,292,8,0,2/24,36.50,63.25,3.46
South Africa,10.0,0,34,2,0,2/34,17.00,30.00,3.40
Sri Lanka,205.0,19,806,29,0,3/15,27.79,42.41,3.93
West Indies,361.3,33,1559,54,1,4/37,28.87,40.17,4.31
Overall (9),1241.1,124,4844,182,4,6/14,26.62,40.99,3.90
