0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bellerive Oval,1,1,0,0,0,0,9,9,9.00,52.94,0,0
County Ground (Bristol),2,1,0,0,0,0,7,7,7.00,29.17,3,0
Eden Park,2,2,0,0,0,0,35,55,27.50,77.46,0,0
Edgbaston,1,0,0,0,0,0,0,0,,,2,0
Kingsmead,1,1,0,0,0,1,0,0,0.00,,0,0
Lord's,1,1,0,0,0,1,0,0,0.00,,0,0
Mannofield Park,1,0,0,0,0,0,0,0,,,5,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,16,16,16.00,114.29,3,0
Rangiri Dambulla International Stadium,4,3,0,0,0,1,11,21,7.00,55.26,6,0
Reliance Stadium,1,1,0,0,0,0,6,6,6.00,100.00,0,0
Riverside Ground,2,1,0,0,0,0,25,25,25.00,83.33,3,0
Sawai Mansingh Stadium,1,1,1,0,0,0,11*,11,,91.67,0,0
Seddon Park,1,1,0,0,0,0,45,45,45.00,88.24,0,1
Sophia Gardens,1,0,0,0,0,0,0,0,,,3,0
SuperSport Park,1,1,0,0,0,0,13,13,13.00,100.00,0,0
Sydney Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
The Rose Bowl,1,0,0,0,0,0,0,0,,,0,0
Wanderers Stadium,1,1,0,0,0,0,2,2,2.00,33.33,0,0
Westpac Stadium,1,1,0,0,0,0,26,26,26.00,92.86,2,0
Overall (19),25,17,1,0,0,3,45,236,14.75,75.88,27,1
