0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,10.0,2,26,1,0,1/26,26.00,60.00,2.60
Arbab Niaz Stadium,13.1,0,74,1,0,1/35,74.00,79.00,5.62
Arnos Vale Ground,10.0,2,38,2,0,2/38,19.00,30.00,3.80
Arun Jaitley Stadium,10.0,1,33,3,0,3/33,11.00,20.00,3.30
Bangabandhu National Stadium,54.0,6,199,7,0,2/42,28.43,46.29,3.69
"Cricket, Skating & Curling Club",20.0,1,48,3,0,2/27,16.00,40.00,2.40
Darren Sammy National Cricket Stadium,10.0,0,44,0,0,0/44,,,4.40
Dr YS Rajasekhara Reddy Cricket Stadium,5.0,0,43,2,0,2/43,21.50,15.00,8.60
Eden Gardens,10.0,0,54,2,0,2/54,27.00,30.00,5.40
Gaddafi Stadium,3.0,0,16,0,0,0/16,,,5.33
Galle International Stadium,6.0,0,23,0,0,0/23,,,3.83
Green Park,9.0,1,40,0,0,0/40,,,4.44
Gymkhana Club Ground,19.0,1,90,0,0,0/35,,,4.74
Indira Priyadarshini Stadium,9.0,0,62,0,0,0/62,,,6.89
Iqbal Stadium,10.0,0,32,1,0,1/32,32.00,60.00,3.20
Kallang Ground,22.0,1,102,4,0,3/45,25.50,33.00,4.64
Keenan Stadium,9.0,0,43,0,0,0/43,,,4.78
Kensington Oval,7.0,0,34,1,0,1/34,34.00,42.00,4.86
M Chinnaswamy Stadium,6.0,0,23,0,0,0/23,,,3.83
National Cricket Stadium (Grenada),20.0,0,91,4,0,3/45,22.75,30.00,4.55
National Stadium (Karachi),10.0,0,70,3,0,3/70,23.33,20.00,7.00
Nehru Stadium (Kochi),6.0,0,33,4,1,4/33,8.25,9.00,5.50
Queen's Park Oval,7.0,0,31,0,0,0/31,,,4.43
R Premadasa Stadium,37.0,0,159,1,0,1/48,159.00,222.00,4.30
Rawalpindi Cricket Stadium,34.0,4,103,2,0,1/19,51.50,102.00,3.03
Sawai Mansingh Stadium,7.0,0,22,3,0,3/22,7.33,14.00,3.14
Sharjah Cricket Stadium,100.2,6,391,12,0,3/51,32.58,50.17,3.90
Sinhalese Sports Club Ground,7.0,2,24,0,0,,,,3.43
Overall (28),470.3,27,1948,56,1,4/33,34.79,50.41,4.14
