0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,18.1,0,109,3,0,3/70,36.33,36.33,6.00
Bangladesh,31.0,4,74,2,0,1/5,37.00,93.00,2.39
England,30.0,3,96,3,0,1/19,32.00,60.00,3.20
India,104.3,6,433,19,1,4/33,22.79,33.00,4.14
New Zealand,14.0,0,100,3,0,3/45,33.33,28.00,7.14
South Africa,52.0,5,210,6,0,3/51,35.00,52.00,4.04
Sri Lanka,114.5,3,504,6,0,2/42,84.00,114.83,4.39
West Indies,80.0,4,308,10,0,2/27,30.80,48.00,3.85
Zimbabwe,26.0,2,114,4,0,3/45,28.50,39.00,4.38
Overall (9),470.3,27,1948,56,1,4/33,34.79,50.41,4.14
