0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,30.5,3,161,5,0,2/38,32.20,37.00,5.22
AMI Stadium,86.0,7,354,20,1,5/46,17.70,25.80,4.12
Arbab Niaz Stadium,2.0,0,11,0,0,0/11,,,5.50
Basin Reserve,78.0,6,352,16,0,3/32,22.00,29.25,4.51
Bellerive Oval,26.3,3,124,2,0,1/36,62.00,79.50,4.68
Brabourne Stadium,9.0,2,32,1,0,1/32,32.00,54.00,3.56
Brisbane Cricket Ground,16.0,2,80,3,0,2/39,26.67,32.00,5.00
Carisbrook,37.2,2,160,7,0,3/43,22.86,32.00,4.29
Eden Park,119.4,8,547,15,0,3/34,36.47,47.87,4.57
Edgbaston,6.0,0,31,0,0,0/31,,,5.17
Gaddafi Stadium,10.0,0,45,3,0,3/28,15.00,20.00,4.50
Gandhi Sports Complex Ground,6.0,0,20,0,0,0/20,,,3.33
Headingley,11.0,0,70,1,0,1/70,70.00,66.00,6.36
Iqbal Stadium,15.0,0,81,2,0,1/37,40.50,45.00,5.40
Jinnah Stadium (Sialkot),3.0,0,17,0,0,0/17,,,5.67
Keenan Stadium,9.0,0,49,2,0,2/49,24.50,27.00,5.44
Kennington Oval,9.0,0,38,0,0,0/38,,,4.22
McLean Park,55.5,5,202,11,0,3/22,18.36,30.45,3.62
Melbourne Cricket Ground,26.0,2,102,2,0,2/45,51.00,78.00,3.92
Moti Bagh Stadium,10.0,0,50,3,0,3/50,16.67,20.00,5.00
Nehru Stadium (Pune),9.0,0,62,1,0,1/62,62.00,54.00,6.89
Reliance Stadium,4.0,1,11,0,0,0/11,,,2.75
Sabina Park,5.1,0,38,2,0,2/38,19.00,15.50,7.35
Sardar Patel Stadium,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Seddon Park,27.0,1,104,7,1,4/33,14.86,23.14,3.85
Sharjah Cricket Stadium,82.0,3,390,13,1,5/34,30.00,37.85,4.76
Sydney Cricket Ground,39.0,3,180,7,0,2/43,25.71,33.43,4.62
Vidarbha Cricket Association Ground,14.0,0,94,0,0,0/25,,,6.71
WACA Ground,10.0,1,27,2,0,2/27,13.50,30.00,2.70
Overall (29),764.2,49,3470,126,3,5/34,27.54,36.40,4.54
