0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,73.5,5,308,16,2,4/25,19.25,27.69,4.17
AMI Stadium,9.0,0,50,3,0,3/50,16.67,18.00,5.56
Arbab Niaz Stadium,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Arnos Vale Ground,19.1,6,63,4,0,2/30,15.75,28.75,3.29
Arun Jaitley Stadium,20.0,0,89,2,0,1/35,44.50,60.00,4.45
Basin Reserve,20.0,3,58,4,0,2/18,14.50,30.00,2.90
Bellerive Oval,35.2,0,154,8,0,3/45,19.25,26.50,4.36
Bourda,6.0,0,35,2,0,2/35,17.50,18.00,5.83
Brisbane Cricket Ground,69.0,2,323,7,0,3/41,46.14,59.14,4.68
Buffalo Park,20.0,0,70,3,0,2/36,23.33,40.00,3.50
Carisbrook,20.0,1,111,2,0,2/50,55.50,60.00,5.55
County Ground (Bristol),9.0,0,48,0,0,0/48,,,5.33
Eden Park,40.0,4,121,6,0,2/21,20.17,40.00,3.03
Edgbaston,10.0,4,29,4,1,4/29,7.25,15.00,2.90
Etihad Stadium,50.0,3,177,5,0,2/38,35.40,60.00,3.54
Gaddafi Stadium,30.0,2,129,0,0,0/32,,,4.30
Galle International Stadium,16.0,1,75,4,0,2/36,18.75,24.00,4.69
Green Park,9.0,0,43,1,0,1/43,43.00,54.00,4.78
Gymkhana Club Ground,39.0,3,150,4,0,1/4,37.50,58.50,3.85
Harare Sports Club,10.0,0,42,2,0,2/42,21.00,30.00,4.20
Headingley,30.0,1,129,3,0,2/33,43.00,60.00,4.30
Ibn-e-Qasim Bagh Stadium,10.0,1,29,1,0,1/29,29.00,60.00,2.90
Indira Priyadarshini Stadium,20.0,0,63,4,0,3/38,15.75,30.00,3.15
Iqbal Stadium,9.2,0,40,4,1,4/40,10.00,14.00,4.29
Kennington Oval,16.2,0,88,1,0,1/39,88.00,98.00,5.39
Kensington Oval,28.0,5,112,4,0,3/28,28.00,42.00,4.00
Kingsmead,34.1,3,159,5,0,2/36,31.80,41.00,4.65
Lord's,37.0,1,188,8,1,4/33,23.50,27.75,5.08
M Chinnaswamy Stadium,10.0,0,58,1,0,1/58,58.00,60.00,5.80
MA Chidambaram Stadium,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Mangaung Oval,10.0,0,37,1,0,1/37,37.00,60.00,3.70
McLean Park,10.0,2,34,1,0,1/34,34.00,60.00,3.40
Melbourne Cricket Ground,264.3,18,1040,46,2,4/19,22.61,34.50,3.93
National Cricket Stadium (Grenada),10.0,2,39,3,0,3/39,13.00,20.00,3.90
Nehru Stadium (Indore),10.0,0,64,0,0,0/64,,,6.40
Nehru Stadium (Kochi),10.0,0,42,0,0,0/42,,,4.20
Nehru Stadium (Margao),8.0,0,62,0,0,0/62,,,7.75
New Road,10.0,0,39,3,0,3/39,13.00,20.00,3.90
Newlands,38.0,1,168,8,0,3/31,21.00,28.50,4.42
Old Trafford,17.0,6,27,5,0,3/11,5.40,20.40,1.59
P Sara Oval,8.0,0,27,2,0,2/27,13.50,24.00,3.38
Punjab Cricket Association IS Bindra Stadium,9.0,0,36,4,1,4/36,9.00,13.50,4.00
Queen's Park Oval,39.0,2,209,4,0,3/35,52.25,58.50,5.36
Queens Sports Club,9.0,1,40,2,0,2/40,20.00,27.00,4.44
R Premadasa Stadium,37.0,2,176,5,0,2/52,35.20,44.40,4.76
Rawalpindi Cricket Stadium,9.0,1,47,0,0,0/47,,,5.22
Riverside Ground,10.0,2,18,1,0,1/18,18.00,60.00,1.80
Sardar Patel Stadium,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Sawai Mansingh Stadium,10.0,1,30,0,0,0/30,,,3.00
Sharjah Cricket Stadium,76.0,3,324,13,1,4/34,24.92,35.08,4.26
Sinhalese Sports Club Ground,27.2,3,105,5,0,3/29,21.00,32.80,3.84
Sophia Gardens,20.0,1,96,4,0,3/52,24.00,30.00,4.80
St George's Park,26.0,0,151,6,1,4/36,25.17,26.00,5.81
SuperSport Park,18.0,2,93,3,0,2/52,31.00,36.00,5.17
Sydney Cricket Ground,230.1,11,978,43,2,5/33,22.74,32.12,4.25
Trent Bridge,9.0,1,60,2,0,2/60,30.00,27.00,6.67
Vidarbha Cricket Association Ground,9.3,1,34,4,1,4/34,8.50,14.25,3.58
WACA Ground,69.0,2,317,11,0,3/53,28.82,37.64,4.59
Wanderers Stadium,30.0,2,131,3,0,2/30,43.67,60.00,4.37
Wankhede Stadium,10.0,1,28,1,0,1/28,28.00,60.00,2.80
Overall (60),1773.4,110,7541,293,13,5/33,25.74,36.32,4.25
