0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,0,56,0,0,0/56,,,6.22
AMI Stadium,14.0,0,80,2,0,1/25,40.00,42.00,5.71
Antigua Recreation Ground,5.0,0,28,2,0,2/28,14.00,15.00,5.60
Bellerive Oval,20.0,0,102,5,0,3/46,20.40,24.00,5.10
Boland Park,10.0,0,62,0,0,0/30,,,6.20
Brisbane Cricket Ground,27.0,0,168,1,0,1/48,168.00,162.00,6.22
Buffalo Park,69.2,4,340,9,0,2/29,37.78,46.22,4.90
Carisbrook,16.0,0,74,1,0,1/35,74.00,96.00,4.63
County Ground (Chelmsford),9.0,0,36,1,0,1/36,36.00,54.00,4.00
County Ground (Hove),10.0,0,66,3,0,3/66,22.00,20.00,6.60
County Ground (Northampton),5.2,1,21,3,0,3/21,7.00,10.67,3.94
Diamond Oval,26.0,0,118,1,0,1/29,118.00,156.00,4.54
Eden Park,26.1,1,119,7,0,2/21,17.00,22.43,4.55
Edgbaston,21.0,2,108,2,0,2/46,54.00,63.00,5.14
Etihad Stadium,23.0,0,111,3,0,2/41,37.00,46.00,4.83
Gaddafi Stadium,32.0,0,170,8,1,6/49,21.25,24.00,5.31
Galle International Stadium,10.0,0,45,0,0,0/45,,,4.50
Gymkhana Club Ground,36.0,0,173,6,0,2/29,28.83,36.00,4.81
Harare Sports Club,17.0,3,50,2,0,1/15,25.00,51.00,2.94
Headingley,16.0,0,98,1,0,1/53,98.00,96.00,6.13
Kallang Ground,24.0,1,102,3,0,2/35,34.00,48.00,4.25
Kennington Oval,24.0,2,81,2,0,1/16,40.50,72.00,3.38
Kingsmead,81.0,5,356,12,0,3/31,29.67,40.50,4.40
Madhavrao Scindia Cricket Ground,9.0,0,54,2,0,2/54,27.00,27.00,6.00
Mangaung Oval,31.4,1,150,10,1,5/42,15.00,19.00,4.74
McLean Park,24.0,2,100,3,0,2/40,33.33,48.00,4.17
Melbourne Cricket Ground,28.1,0,120,8,1,5/24,15.00,21.13,4.26
Nahar Singh Stadium,2.0,0,11,0,0,0/11,,,5.50
National Cricket Stadium (Grenada),13.1,0,62,1,0,1/30,62.00,79.00,4.71
National Cricket Stadium (Tangier),41.2,2,170,9,0,3/45,18.89,27.56,4.11
Nehru Stadium (Guwahati),7.0,0,55,1,0,1/55,55.00,42.00,7.86
Newlands,51.0,5,203,13,1,5/25,15.62,23.54,3.98
Old Trafford,9.0,0,58,1,0,1/58,58.00,54.00,6.44
Queens Sports Club,5.0,0,22,0,0,0/22,,,4.40
R Premadasa Stadium,50.0,1,221,7,0,3/37,31.57,42.86,4.42
Rangiri Dambulla International Stadium,15.0,0,74,2,0,2/36,37.00,45.00,4.93
Sabina Park,6.0,1,30,0,0,0/30,,,5.00
Senwes Park,24.0,2,97,5,1,4/16,19.40,28.80,4.04
Sharjah Cricket Stadium,44.0,2,157,11,1,5/47,14.27,24.00,3.57
Sinhalese Sports Club Ground,21.0,1,115,1,0,1/42,115.00,126.00,5.48
St George's Park,63.4,1,295,5,0,2/37,59.00,76.40,4.63
SuperSport Park,48.4,0,232,8,0,3/31,29.00,36.50,4.77
Sydney Cricket Ground,36.4,0,208,7,0,2/30,29.71,31.43,5.67
Trent Bridge,9.0,0,41,1,0,1/41,41.00,54.00,4.56
Vidarbha Cricket Association Ground,9.0,0,59,3,0,3/59,19.67,18.00,6.56
VRA Ground,8.3,3,21,5,1,5/21,4.20,10.20,2.47
WACA Ground,20.0,2,84,1,0,1/27,84.00,120.00,4.20
Wanderers Stadium,80.0,2,403,10,0,2/28,40.30,48.00,5.04
Wankhede Stadium,4.0,0,26,0,0,0/26,,,6.50
Willowmoore Park,31.0,2,119,4,0,2/23,29.75,46.50,3.84
Overall (50),1222.4,46,5751,192,7,6/49,29.95,38.21,4.70
