0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Gandhi Stadium,1,1,0,0,0,0,49,49,49.00,75.38,2,0
Madhavrao Scindia Cricket Ground,1,1,0,0,0,0,14,14,14.00,31.82,0,0
Sharjah Cricket Stadium,1,1,0,0,0,0,3,3,3.00,20.00,0,0
Sinhalese Sports Club Ground,1,0,0,0,0,0,0,0,,,1,0
Wankhede Stadium,1,1,0,0,0,0,25,25,25.00,55.56,0,0
Overall (5),5,4,0,0,0,0,49,91,22.75,53.85,3,0
