0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Eden Gardens,7.0,0,42,0,0,0/42,,,6.00
Harare Sports Club,15.4,0,96,1,0,1/42,96.00,94.00,6.13
MA Chidambaram Stadium,9.1,0,45,1,0,1/45,45.00,55.00,4.91
Pallekele International Cricket Stadium,7.4,0,55,2,0,2/55,27.50,23.00,7.17
Queens Sports Club,17.1,0,93,2,0,2/44,46.50,51.50,5.42
R Premadasa Stadium,16.0,0,104,2,0,1/28,52.00,48.00,6.50
Rangiri Dambulla International Stadium,5.0,1,39,0,0,0/39,,,7.80
Saurashtra Cricket Association Stadium,8.0,0,53,2,0,2/53,26.50,24.00,6.63
Shere Bangla National Stadium,13.2,1,85,2,0,2/47,42.50,40.00,6.38
Overall (9),99.0,2,612,12,0,2/44,51.00,49.50,6.18
