0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,19.0,1,91,5,1,4/50,18.20,22.80,4.79
Second,58.1,5,319,11,0,3/26,29.00,31.73,5.48
Overall,77.1,6,410,16,1,4/50,25.63,28.94,5.31
