0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
India,16.0,2,81,3,0,2/23,27.00,32.00,5.06
Pakistan,6.5,0,50,0,0,0/50,,,7.32
Sri Lanka,18.0,3,76,3,0,2/42,25.33,36.00,4.22
West Indies,28.4,2,170,10,2,4/51,17.00,17.20,5.93
Zimbabwe,31.0,0,146,5,0,2/22,29.20,37.20,4.71
Overall (5),100.3,7,523,21,2,4/51,24.90,28.71,5.20
