0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
AMI Stadium,1,1,0,0,1,0,55,55,55.00,87.30,1,0
Arnos Vale Ground,1,1,0,0,0,0,30,30,30.00,78.95,0,0
Barabati Stadium,1,1,0,0,0,0,29,29,29.00,64.44,0,0
Carisbrook,1,1,0,0,0,0,15,15,15.00,55.56,0,0
Darren Sammy National Cricket Stadium,2,2,0,0,0,0,20,35,17.50,62.50,0,0
Diamond Oval,1,1,0,0,1,0,68,68,68.00,98.55,0,0
Eden Park,2,2,0,0,1,0,74,82,41.00,80.39,2,1
Gaddafi Stadium,1,1,0,0,0,0,2,2,2.00,22.22,0,0
Harare Sports Club,1,1,0,0,0,0,1,1,1.00,33.33,1,1
Kingsmead,1,1,0,0,0,1,0,0,0.00,,0,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,1,1,1.00,25.00,0,0
McLean Park,2,2,0,0,0,0,21,32,16.00,91.43,2,1
Nahar Singh Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,2,2,2.00,33.33,1,0
Nehru Stadium (Pune),1,1,0,0,0,1,0,0,0.00,,0,0
Newlands,1,1,0,0,0,0,12,12,12.00,60.00,0,0
Queen's Park Oval,1,1,0,0,0,0,13,13,13.00,48.15,1,0
Rangiri Dambulla International Stadium,5,5,0,0,0,0,28,93,18.60,54.39,1,0
Rawalpindi Cricket Stadium,1,1,0,0,0,0,23,23,23.00,88.46,0,0
Sabina Park,1,1,0,0,0,0,8,8,8.00,42.11,0,0
Senwes Park,1,0,0,0,0,0,0,0,,,0,0
Sharjah Cricket Stadium,6,6,0,0,1,1,50,198,33.00,88.00,6,0
SuperSport Park,1,1,0,0,0,0,7,7,7.00,100.00,0,0
Westpac Stadium,1,1,0,0,0,0,21,21,21.00,105.00,1,0
Willowmoore Park,1,1,0,0,0,0,5,5,5.00,31.25,0,0
Overall (25),37,36,0,0,4,4,74,732,20.33,73.20,16,3
