0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,1,0,0,0,10,19,6.33,52.78,5,0
AMI Stadium,2,2,0,0,0,0,25,27,13.50,69.23,1,0
Basin Reserve,1,1,1,0,0,0,3*,3,,150.00,1,0
Brisbane Cricket Ground,1,1,0,0,0,0,20,20,20.00,68.97,1,0
Carisbrook,1,1,1,0,0,0,7*,7,,100.00,0,0
County Ground (Derby),1,1,0,0,0,0,2,2,2.00,12.50,2,0
Eden Park,2,0,0,0,0,0,0,0,,,0,0
Edgbaston,1,1,1,0,0,0,24*,24,,114.29,1,0
Headingley,1,0,0,0,0,0,0,0,,,3,0
Kennington Oval,1,1,0,0,0,0,8,8,8.00,34.78,1,0
McLean Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,5,4,1,0,0,1,5*,11,3.67,57.89,1,2
Old Trafford,1,1,0,0,0,0,23,23,23.00,115.00,2,0
Sydney Cricket Ground,4,4,0,0,0,0,12,24,6.00,61.54,4,0
Trent Bridge,3,2,0,0,0,0,26,31,15.50,103.33,1,0
WACA Ground,2,1,0,0,0,0,16,16,16.00,61.54,4,0
Overall (16),31,24,5,0,0,1,26,215,11.32,70.03,27,2
