0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,41.5,1,282,5,0,3/69,56.40,50.20,6.74
Bermuda,10.0,1,53,1,0,1/53,53.00,60.00,5.30
Canada,3.0,0,26,1,0,1/26,26.00,18.00,8.67
England,27.0,0,192,2,0,2/35,96.00,81.00,7.11
Hong Kong,8.0,2,21,0,0,0/21,,,2.63
India,38.0,2,209,7,0,3/65,29.86,32.57,5.50
Kenya,8.0,1,22,1,0,1/22,22.00,48.00,2.75
New Zealand,33.0,2,182,4,0,2/58,45.50,49.50,5.52
Pakistan,45.5,2,246,8,1,4/56,30.75,34.38,5.37
South Africa,46.0,1,270,6,0,3/50,45.00,46.00,5.87
Sri Lanka,60.0,2,371,6,0,2/27,61.83,60.00,6.18
West Indies,53.0,4,267,11,1,4/16,24.27,28.91,5.04
Zimbabwe,61.0,0,311,7,0,3/45,44.43,52.29,5.10
Overall (13),434.4,18,2452,59,2,4/16,41.56,44.20,5.64
