0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,1,47,1,0,1/47,47.00,48.00,5.88
Brisbane Cricket Ground,5.0,0,49,0,0,0/49,,,9.80
Headingley,9.0,0,73,0,0,0/73,,,8.11
Melbourne Cricket Ground,10.0,0,51,4,1,4/51,12.75,15.00,5.10
Old Trafford,12.0,1,70,0,0,0/34,,,5.83
R Premadasa Stadium,10.0,1,41,2,0,2/41,20.50,30.00,4.10
Riverside Ground,10.0,1,46,0,0,0/46,,,4.60
Sharjah Cricket Stadium,28.1,2,115,6,0,3/19,19.17,28.17,4.08
Sheikh Zayed Stadium,8.0,0,46,1,0,1/46,46.00,48.00,5.75
Shere Bangla National Stadium,7.0,0,39,1,0,1/39,39.00,42.00,5.57
Sydney Cricket Ground,6.0,0,41,0,0,0/41,,,6.83
WACA Ground,8.0,0,63,1,0,1/63,63.00,48.00,7.88
Overall (12),121.1,6,681,16,1,4/51,42.56,45.44,5.62
