0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,8,8,1,1,3,0,128,416,59.43,80.46,7,2
AMI Stadium,3,3,0,0,0,0,36,52,17.33,65.00,4,0
Arnos Vale Ground,1,1,0,0,0,0,11,11,11.00,37.93,0,0
Arun Jaitley Stadium,1,1,0,0,0,0,1,1,1.00,11.11,0,0
Asgiriya Stadium,1,0,0,0,0,0,0,0,,,2,0
Barabati Stadium,2,2,0,0,0,0,46,59,29.50,109.26,1,0
Bellerive Oval,5,5,0,2,1,0,124,346,69.20,107.12,4,1
Boland Park,3,3,2,0,0,0,16*,24,24.00,85.71,4,0
Brabourne Stadium,2,1,1,0,0,0,19*,19,,59.38,4,0
Brisbane Cricket Ground,8,7,1,0,2,1,88,250,41.67,78.86,4,2
Buffalo Park,3,3,0,0,0,0,35,49,16.33,66.22,0,0
City Oval,1,0,0,0,0,0,0,0,,,1,0
County Ground (Bristol),1,1,0,0,1,0,66,66,66.00,140.43,0,0
Darren Sammy National Cricket Stadium,1,1,0,0,0,0,1,1,1.00,50.00,2,0
Diamond Oval,2,2,0,0,0,0,32,33,16.50,94.29,3,0
Dr YS Rajasekhara Reddy Cricket Stadium,1,1,0,0,0,0,1,1,1.00,50.00,0,0
Dubai International Cricket Stadium,4,4,0,0,1,0,58,113,28.25,66.47,2,0
Eden Gardens,2,2,0,0,1,0,60,72,36.00,79.12,0,0
Eden Park,4,3,1,0,1,0,79,93,46.50,76.86,4,0
Edgbaston,1,1,0,0,0,0,2,2,2.00,15.38,2,0
Etihad Stadium,4,4,0,0,2,0,64,154,38.50,83.70,1,0
Gaddafi Stadium,5,5,0,1,3,1,101,288,57.60,94.12,7,4
Galle International Stadium,2,2,0,0,1,0,85,120,60.00,70.18,2,0
Gymkhana Club Ground,3,3,0,0,0,0,19,26,8.67,49.06,2,0
Hagley Oval,2,2,0,0,0,0,39,43,21.50,81.13,1,3
Harare Sports Club,7,6,2,0,2,0,63,245,61.25,62.18,10,3
Headingley,3,3,2,0,1,0,69,93,93.00,86.92,2,2
Kennington Oval,6,6,1,1,1,0,134*,228,45.60,91.20,9,1
Kensington Oval,3,3,0,0,1,0,54,100,33.33,68.97,1,0
Khan Shaheb Osman Ali Stadium,2,2,0,1,1,0,103,170,85.00,114.09,1,1
Kingsmead,3,3,1,0,1,0,61,68,34.00,80.95,1,0
Lord's,3,3,0,1,0,0,112,152,50.67,89.94,2,1
Madhavrao Scindia Cricket Ground,3,3,0,1,1,0,110,209,69.67,114.21,3,1
Mahinda Rajapaksha International Cricket Stadium,15,13,2,1,6,0,133,721,65.55,92.44,17,2
Mangaung Oval,4,4,1,0,1,0,77*,161,53.67,72.52,5,1
Manuka Oval,1,1,0,0,0,0,10,10,10.00,100.00,0,0
McLean Park,3,3,0,0,1,0,58,106,35.33,79.70,3,0
Melbourne Cricket Ground,7,7,1,1,1,0,105*,318,53.00,83.68,11,5
National Cricket Stadium (Grenada),3,3,1,0,1,1,69*,79,39.50,67.52,4,0
National Cricket Stadium (Tangier),5,5,0,0,1,0,57,177,35.40,66.79,6,2
National Stadium (Karachi),7,7,0,2,0,0,121,347,49.57,87.85,4,2
Nehru Stadium (Margao),1,1,0,0,0,1,0,0,0.00,,0,0
Nehru Stadium (Pune),1,1,0,0,0,0,8,8,8.00,80.00,2,0
Newlands,2,2,0,0,0,0,24,25,12.50,78.13,3,0
Old Trafford,4,4,0,0,1,0,70,138,34.50,71.88,3,4
P Sara Oval,1,1,0,0,0,0,16,16,16.00,84.21,1,0
Pallekele International Cricket Stadium,12,12,1,1,2,1,112,429,39.00,82.34,21,3
Providence Stadium,2,2,0,0,0,0,28,35,17.50,72.92,1,4
Punjab Cricket Association IS Bindra Stadium,2,2,0,0,0,0,27,49,24.50,90.74,3,1
Queen's Park Oval,8,8,1,0,4,1,90*,359,51.29,80.86,10,0
Queens Sports Club,2,1,1,0,1,0,73*,73,,101.39,1,2
Queenstown Events Centre,2,2,0,0,1,1,89,89,44.50,69.53,1,0
R Premadasa Stadium,62,58,7,2,15,1,169,2156,42.27,77.78,66,18
Rajiv Gandhi International Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Rangiri Dambulla International Stadium,35,34,3,0,7,1,79,983,31.71,66.60,48,9
Rawalpindi Cricket Stadium,1,0,0,0,0,0,0,0,,,1,0
Reliance Stadium,1,1,0,0,0,0,32,32,32.00,55.17,1,0
Riverside Ground,2,2,1,0,1,0,58*,98,98.00,68.53,3,0
Sabina Park,3,2,0,0,0,0,18,35,17.50,53.85,1,1
Sardar Patel Stadium,4,4,0,0,2,1,80,180,45.00,72.00,4,1
Sawai Mansingh Stadium,2,2,1,1,0,0,138*,177,177.00,91.24,3,0
Saxton Oval,1,1,0,0,1,0,76,76,76.00,91.57,2,0
Seddon Park,3,2,0,0,0,0,38,58,29.00,90.63,1,1
Shaheed Chandu Stadium,2,2,0,0,1,0,50,73,36.50,62.93,4,0
Sharjah Cricket Stadium,23,21,4,2,2,2,103*,551,32.41,67.77,8,3
